idmun,ano,esf
150730,2005,1
150740,2005,1
150745,2005,1
150747,2005,1
150750,2005,1
150760,2005,1
150770,2005,0
150790,2005,1
150795,2005,0
150800,2005,1
150808,2005,1
150815,2005,1
150820,2005,1
150840,2005,1
160010,2005,0
160020,2005,1
160027,2005,1
160030,2005,1
160040,2005,1
160050,2005,1
160060,2005,1
160070,2005,1
170035,2005,1
170040,2005,1
170100,2005,1
170110,2005,1
170190,2005,1
170200,2005,1
170210,2005,1
170230,2005,1
170240,2005,1
170255,2005,1
170270,2005,1
170290,2005,1
170300,2005,1
170320,2005,1
170390,2005,1
170550,2005,1
170555,2005,1
170600,2005,1
170610,2005,1
170700,2005,1
170710,2005,1
170720,2005,1
170755,2005,1
170770,2005,1
170830,2005,1
170930,2005,1
170950,2005,1
171050,2005,1
171110,2005,1
171240,2005,1
171250,2005,1
171320,2005,1
171330,2005,1
171360,2005,1
171420,2005,1
171488,2005,1
171500,2005,1
171575,2005,1
171610,2005,1
171620,2005,1
171650,2005,1
171660,2005,1
171665,2005,1
171670,2005,1
171700,2005,1
171750,2005,1
171780,2005,1
171790,2005,1
171800,2005,1
171820,2005,1
171840,2005,1
171875,2005,1
171880,2005,1
171890,2005,1
171900,2005,1
172049,2005,1
172065,2005,1
172080,2005,1
172090,2005,1
172100,2005,1
172110,2005,1
172208,2005,1
172210,2005,1
210010,2005,1
210020,2005,1
210030,2005,1
210040,2005,1
210050,2005,1
210060,2005,1
210070,2005,1
210080,2005,1
210090,2005,1
210095,2005,1
210100,2005,1
210110,2005,1
210130,2005,1
210140,2005,1
210150,2005,1
210160,2005,1
210170,2005,1
210190,2005,1
210200,2005,1
210210,2005,1
210220,2005,1
210230,2005,1
210240,2005,1
210250,2005,1
210260,2005,1
210280,2005,1
210290,2005,1
210300,2005,1
210310,2005,0
210320,2005,1
210330,2005,1
210340,2005,1
210350,2005,1
210370,2005,1
210380,2005,1
210390,2005,1
210400,2005,1
210405,2005,1
210410,2005,1
210420,2005,1
210440,2005,1
210450,2005,1
210460,2005,1
210470,2005,1
210480,2005,1
210490,2005,1
210500,2005,1
210510,2005,1
210520,2005,1
210530,2005,1
210540,2005,1
210550,2005,1
210560,2005,1
210570,2005,1
210580,2005,1
210590,2005,1
210610,2005,1
210630,2005,1
210640,2005,1
210660,2005,1
210670,2005,1
210675,2005,1
210680,2005,1
210690,2005,1
210700,2005,1
210710,2005,1
210720,2005,1
210730,2005,1
210740,2005,1
210750,2005,1
210760,2005,1
210770,2005,1
210780,2005,1
210790,2005,1
210800,2005,1
210810,2005,1
210820,2005,1
210830,2005,1
210840,2005,1
210850,2005,1
210860,2005,1
210870,2005,1
210880,2005,1
210890,2005,1
210900,2005,1
210910,2005,1
210920,2005,1
210930,2005,1
210940,2005,1
210950,2005,1
210960,2005,1
210970,2005,1
210980,2005,1
210990,2005,1
211000,2005,1
211020,2005,1
211040,2005,1
211050,2005,1
211060,2005,1
211070,2005,1
211080,2005,1
211090,2005,1
211110,2005,1
211120,2005,1
211130,2005,1
211160,2005,1
211180,2005,1
211200,2005,1
211210,2005,1
211220,2005,1
211230,2005,1
211240,2005,1
211260,2005,1
211270,2005,1
211280,2005,1
211290,2005,1
211300,2005,1
211400,2005,1
220025,2005,1
220030,2005,1
220040,2005,1
220050,2005,1
220060,2005,1
220090,2005,1
220180,2005,1
220190,2005,1
220210,2005,1
220220,2005,1
220240,2005,1
220260,2005,1
220270,2005,1
220280,2005,1
220290,2005,1
220300,2005,1
220310,2005,1
220320,2005,1
220335,2005,1
220340,2005,1
220342,2005,1
220360,2005,1
220380,2005,1
220390,2005,1
220400,2005,1
220410,2005,1
220420,2005,1
220430,2005,1
220440,2005,1
220450,2005,1
220460,2005,1
220470,2005,1
220480,2005,1
220490,2005,1
220500,2005,1
220510,2005,1
220520,2005,1
220530,2005,1
220550,2005,1
220560,2005,1
220580,2005,1
220620,2005,1
220630,2005,1
220650,2005,1
220660,2005,1
220670,2005,1
220680,2005,1
220700,2005,1
220720,2005,1
220740,2005,1
220760,2005,1
220780,2005,1
220800,2005,1
220820,2005,1
220830,2005,1
220850,2005,1
220860,2005,1
220870,2005,1
220880,2005,1
220890,2005,1
220900,2005,1
220910,2005,1
220920,2005,1
220930,2005,1
220940,2005,1
220950,2005,1
220960,2005,1
220970,2005,1
220980,2005,1
220985,2005,1
220990,2005,1
221000,2005,1
221010,2005,1
221020,2005,1
221030,2005,1
221040,2005,1
221050,2005,1
221060,2005,1
221070,2005,1
221080,2005,1
221100,2005,1
221110,2005,1
221120,2005,1
221130,2005,1
230010,2005,1
230015,2005,1
230020,2005,1
230030,2005,1
230040,2005,1
230050,2005,1
230060,2005,1
230070,2005,1
230075,2005,1
230080,2005,1
230090,2005,1
230100,2005,1
230110,2005,1
230120,2005,1
230130,2005,1
230140,2005,1
230150,2005,1
230160,2005,1
230170,2005,1
230180,2005,1
230185,2005,1
230190,2005,1
230195,2005,1
230200,2005,1
230205,2005,1
230210,2005,1
230220,2005,1
230230,2005,1
230240,2005,1
230250,2005,1
230260,2005,1
230270,2005,1
230280,2005,1
230290,2005,1
230300,2005,1
230310,2005,1
230320,2005,1
230330,2005,1
230340,2005,1
230350,2005,1
230360,2005,1
230370,2005,1
230380,2005,1
230390,2005,1
230395,2005,1
230400,2005,1
230410,2005,1
230420,2005,1
230423,2005,1
230425,2005,1
230426,2005,1
230427,2005,1
230428,2005,1
230430,2005,1
230435,2005,1
230440,2005,1
230450,2005,1
230460,2005,1
230465,2005,1
230470,2005,1
230480,2005,1
230490,2005,1
230495,2005,1
230500,2005,1
230510,2005,1
230520,2005,1
230523,2005,1
230526,2005,1
230530,2005,1
230533,2005,1
230535,2005,1
230540,2005,1
230550,2005,1
230560,2005,1
230565,2005,1
230570,2005,1
230580,2005,1
230590,2005,1
230600,2005,1
230610,2005,1
230620,2005,1
230630,2005,1
230640,2005,1
230650,2005,1
230655,2005,1
230660,2005,1
230670,2005,1
230680,2005,1
230690,2005,1
230700,2005,1
230710,2005,1
230720,2005,1
230730,2005,1
230740,2005,1
230750,2005,1
230760,2005,1
230763,2005,1
230765,2005,1
230770,2005,1
230780,2005,1
230790,2005,1
230800,2005,1
230810,2005,1
230820,2005,1
230830,2005,1
230835,2005,1
230837,2005,1
230840,2005,1
230850,2005,1
230860,2005,1
230870,2005,1
230880,2005,1
230890,2005,1
230900,2005,1
230910,2005,1
230920,2005,1
230930,2005,1
230940,2005,1
230945,2005,1
230950,2005,1
230960,2005,1
230970,2005,1
230980,2005,1
230990,2005,1
231000,2005,1
231010,2005,1
231020,2005,1
231025,2005,1
231030,2005,1
231040,2005,1
231050,2005,1
231060,2005,1
231070,2005,1
231080,2005,1
231085,2005,1
231090,2005,1
231095,2005,1
231100,2005,1
231110,2005,1
231120,2005,1
231123,2005,1
231126,2005,1
231130,2005,1
231135,2005,1
231140,2005,1
231150,2005,1
231160,2005,1
231170,2005,1
231180,2005,1
231190,2005,1
231195,2005,1
231200,2005,1
231210,2005,1
231220,2005,1
231230,2005,1
231240,2005,1
231250,2005,1
231260,2005,1
231270,2005,1
231280,2005,1
231290,2005,1
231300,2005,1
231310,2005,1
231320,2005,1
231325,2005,1
231330,2005,1
231335,2005,1
231340,2005,1
231350,2005,1
231355,2005,1
231360,2005,1
231370,2005,1
231375,2005,1
231380,2005,1
231390,2005,1
231395,2005,1
231400,2005,1
231410,2005,1
240010,2005,1
240020,2005,1
240030,2005,1
240040,2005,1
240050,2005,1
240060,2005,1
240070,2005,1
240080,2005,1
240090,2005,1
240100,2005,1
240110,2005,1
240120,2005,1
240130,2005,1
240140,2005,1
240145,2005,1
240150,2005,1
240160,2005,1
240170,2005,1
240180,2005,1
240190,2005,1
240200,2005,1
240210,2005,1
240220,2005,1
240230,2005,1
240240,2005,1
240250,2005,1
240260,2005,1
240270,2005,1
240280,2005,1
240290,2005,1
240300,2005,1
240310,2005,1
240320,2005,1
240325,2005,1
240330,2005,1
240340,2005,1
240350,2005,1
240360,2005,1
240370,2005,1
240380,2005,1
240390,2005,1
240400,2005,1
240410,2005,1
240420,2005,1
240430,2005,1
240440,2005,1
240450,2005,1
240460,2005,1
240470,2005,1
240480,2005,1
240490,2005,1
240500,2005,1
240510,2005,1
240520,2005,1
240530,2005,1
240540,2005,1
240550,2005,1
240560,2005,1
240570,2005,1
240580,2005,1
240590,2005,1
240600,2005,1
240610,2005,1
240620,2005,1
240630,2005,1
240640,2005,1
240650,2005,1
240660,2005,1
240670,2005,1
240680,2005,1
240690,2005,1
240700,2005,1
240710,2005,1
240720,2005,1
240730,2005,1
240740,2005,1
240750,2005,1
240760,2005,1
240770,2005,1
240780,2005,1
240790,2005,1
240800,2005,1
240810,2005,1
240820,2005,1
240830,2005,1
240840,2005,1
240850,2005,1
240860,2005,1
240870,2005,1
240880,2005,1
240890,2005,1
240910,2005,1
240920,2005,1
240930,2005,1
240940,2005,1
240950,2005,1
240960,2005,1
240970,2005,1
240980,2005,1
240990,2005,1
241000,2005,1
241010,2005,1
241020,2005,1
241030,2005,1
241040,2005,1
241050,2005,1
241060,2005,1
241070,2005,1
241080,2005,1
241090,2005,1
241100,2005,1
241110,2005,1
241120,2005,1
241140,2005,1
241142,2005,0
241150,2005,1
241160,2005,1
241170,2005,1
241180,2005,1
241190,2005,1
241200,2005,1
241210,2005,1
241220,2005,1
241230,2005,1
241240,2005,1
241250,2005,1
241260,2005,1
241270,2005,1
241280,2005,1
241290,2005,1
241300,2005,1
241310,2005,1
241320,2005,1
241330,2005,1
241335,2005,1
241340,2005,1
241350,2005,1
241360,2005,1
241370,2005,1
241380,2005,1
241390,2005,1
241400,2005,1
241410,2005,1
241420,2005,1
241430,2005,1
241440,2005,1
241450,2005,1
241460,2005,1
241470,2005,1
241480,2005,1
241490,2005,1
241500,2005,1
250010,2005,1
250020,2005,1
250030,2005,1
250040,2005,1
250050,2005,1
250060,2005,1
250070,2005,1
250080,2005,1
250090,2005,1
250100,2005,1
250110,2005,1
250120,2005,1
250130,2005,1
250140,2005,1
250150,2005,1
250160,2005,1
250170,2005,1
250180,2005,1
250190,2005,1
250200,2005,1
250210,2005,1
250220,2005,1
250230,2005,1
250240,2005,1
250250,2005,1
250260,2005,1
250270,2005,1
250280,2005,1
250290,2005,1
250300,2005,1
250310,2005,1
250320,2005,1
250330,2005,1
250340,2005,1
250350,2005,1
250360,2005,1
250370,2005,1
250390,2005,1
250400,2005,1
250410,2005,1
250420,2005,1
250430,2005,1
250440,2005,1
250450,2005,1
250460,2005,1
250470,2005,1
250480,2005,1
250490,2005,1
250500,2005,1
250510,2005,1
250520,2005,1
250530,2005,1
250540,2005,1
250550,2005,1
250560,2005,1
250570,2005,1
250580,2005,1
250590,2005,1
250600,2005,1
250610,2005,1
250620,2005,1
250630,2005,1
250650,2005,1
250660,2005,1
250670,2005,1
250680,2005,1
250690,2005,1
250700,2005,1
250710,2005,1
250720,2005,1
250730,2005,1
250740,2005,1
250750,2005,1
250760,2005,1
250780,2005,1
250790,2005,1
250800,2005,1
250810,2005,1
250820,2005,1
250830,2005,1
250840,2005,1
250850,2005,1
250860,2005,1
250870,2005,1
250880,2005,1
250890,2005,1
250900,2005,1
250910,2005,1
250920,2005,1
250930,2005,1
250940,2005,1
250950,2005,1
250960,2005,1
250970,2005,1
250980,2005,1
250990,2005,1
251000,2005,1
251010,2005,1
251020,2005,1
251030,2005,1
251040,2005,1
251050,2005,1
251060,2005,1
251070,2005,1
251080,2005,1
251090,2005,1
251100,2005,1
251110,2005,1
251120,2005,1
251130,2005,1
251140,2005,1
251150,2005,1
251160,2005,1
251170,2005,1
251180,2005,1
251190,2005,1
251200,2005,1
251210,2005,1
251220,2005,1
251230,2005,1
251240,2005,1
251250,2005,1
251260,2005,1
251270,2005,1
251280,2005,1
251290,2005,1
251300,2005,1
251310,2005,1
251320,2005,1
251330,2005,1
251340,2005,1
251350,2005,1
251360,2005,1
251370,2005,1
251380,2005,1
251390,2005,1
251400,2005,1
251410,2005,1
251420,2005,1
251430,2005,1
251440,2005,1
251450,2005,1
251460,2005,1
251470,2005,1
251480,2005,1
251490,2005,1
251500,2005,1
251510,2005,1
251520,2005,1
251530,2005,1
251540,2005,1
251550,2005,1
251560,2005,1
251570,2005,1
251580,2005,1
251590,2005,1
251600,2005,1
251610,2005,1
251620,2005,1
251630,2005,1
251640,2005,1
251650,2005,1
251660,2005,1
251670,2005,1
251680,2005,1
251690,2005,1
251700,2005,1
251710,2005,1
260005,2005,1
260010,2005,1
260020,2005,1
260030,2005,1
260040,2005,1
260050,2005,1
260060,2005,1
260070,2005,1
260080,2005,1
260090,2005,1
260100,2005,1
260110,2005,1
260120,2005,1
260130,2005,1
260140,2005,1
260150,2005,1
260160,2005,1
260170,2005,1
260180,2005,1
260190,2005,1
260200,2005,1
260210,2005,1
260220,2005,1
260230,2005,1
260240,2005,1
260250,2005,1
260260,2005,1
260270,2005,1
260280,2005,1
260290,2005,1
260300,2005,1
260310,2005,1
260320,2005,1
260330,2005,1
260340,2005,1
260345,2005,1
260350,2005,1
260360,2005,1
260370,2005,1
260380,2005,1
260390,2005,1
260400,2005,1
260410,2005,1
260420,2005,1
260430,2005,1
260440,2005,1
260450,2005,1
260460,2005,1
260470,2005,1
260480,2005,1
260490,2005,1
260500,2005,1
260510,2005,1
260520,2005,1
260530,2005,1
260540,2005,1
260545,2005,1
260550,2005,1
260560,2005,1
260570,2005,1
260580,2005,1
260590,2005,1
260600,2005,1
260610,2005,1
260620,2005,1
260630,2005,1
260640,2005,1
260650,2005,1
260660,2005,1
260670,2005,1
260680,2005,1
260690,2005,1
260700,2005,1
260710,2005,1
260720,2005,1
260730,2005,1
260740,2005,1
260750,2005,0
260760,2005,1
260765,2005,1
260770,2005,0
260775,2005,1
260780,2005,1
260790,2005,1
260800,2005,1
260810,2005,1
260820,2005,1
260830,2005,1
260840,2005,1
260850,2005,1
260860,2005,1
260870,2005,1
260880,2005,1
260890,2005,1
260900,2005,1
260910,2005,1
260920,2005,1
260930,2005,1
260940,2005,1
260950,2005,1
260960,2005,1
260970,2005,1
260980,2005,1
260990,2005,1
261000,2005,1
261010,2005,1
261020,2005,1
261030,2005,1
261040,2005,1
261050,2005,1
261060,2005,1
261070,2005,1
261080,2005,1
261090,2005,1
261100,2005,1
261110,2005,1
261120,2005,1
261130,2005,1
261140,2005,1
261150,2005,1
261160,2005,1
261170,2005,1
261180,2005,1
261190,2005,1
261200,2005,1
261210,2005,1
261220,2005,1
261230,2005,1
261240,2005,1
261250,2005,1
261260,2005,1
261270,2005,1
261280,2005,1
261290,2005,1
261300,2005,1
261310,2005,1
261320,2005,1
261330,2005,1
261340,2005,1
261350,2005,1
261360,2005,1
261370,2005,1
261380,2005,1
261390,2005,1
261400,2005,1
261410,2005,1
261420,2005,1
261430,2005,1
261440,2005,1
261450,2005,1
261460,2005,1
261470,2005,1
261480,2005,1
261500,2005,1
261510,2005,1
261520,2005,1
261530,2005,1
261540,2005,1
261550,2005,1
261560,2005,1
261570,2005,1
261580,2005,1
261590,2005,1
261600,2005,1
261610,2005,1
261620,2005,1
261630,2005,1
261640,2005,1
270010,2005,1
270020,2005,1
270030,2005,1
270040,2005,1
270050,2005,1
270060,2005,1
270070,2005,1
270080,2005,1
270090,2005,1
270100,2005,1
270110,2005,1
270130,2005,1
270140,2005,1
270150,2005,1
270160,2005,1
270170,2005,1
270180,2005,1
270190,2005,1
270200,2005,1
270210,2005,1
270220,2005,1
270230,2005,1
270235,2005,1
270240,2005,1
270250,2005,1
270260,2005,1
270270,2005,1
270280,2005,1
270290,2005,1
270300,2005,1
270310,2005,1
270320,2005,1
270330,2005,1
270340,2005,1
270350,2005,1
270360,2005,1
270370,2005,1
270380,2005,1
270390,2005,1
270400,2005,1
270410,2005,1
270420,2005,1
270430,2005,1
270440,2005,1
270450,2005,1
270460,2005,1
270470,2005,1
270480,2005,1
270490,2005,1
270500,2005,1
270510,2005,1
270520,2005,1
270540,2005,1
270550,2005,1
270560,2005,1
270570,2005,1
270580,2005,1
270590,2005,1
270600,2005,1
270610,2005,1
270620,2005,1
270630,2005,1
270640,2005,1
270650,2005,1
270660,2005,1
270670,2005,1
270680,2005,1
270690,2005,1
270700,2005,1
270710,2005,1
270720,2005,1
270730,2005,1
270740,2005,1
270750,2005,1
270760,2005,1
270770,2005,1
270780,2005,1
270790,2005,1
270800,2005,1
270810,2005,1
270820,2005,1
270830,2005,1
270840,2005,1
270850,2005,1
270860,2005,1
270870,2005,1
270880,2005,1
270890,2005,1
270895,2005,1
270900,2005,1
270910,2005,1
270915,2005,1
270920,2005,1
270930,2005,1
270940,2005,0
280010,2005,1
280020,2005,1
280030,2005,1
280040,2005,1
280050,2005,1
280060,2005,1
280067,2005,1
280070,2005,1
280100,2005,1
280110,2005,1
280120,2005,1
280130,2005,1
280140,2005,1
280150,2005,1
280160,2005,1
280170,2005,1
280190,2005,1
280200,2005,1
280210,2005,1
280220,2005,1
280230,2005,1
280240,2005,1
280250,2005,1
280260,2005,1
280270,2005,1
280280,2005,1
280290,2005,1
280300,2005,1
280310,2005,0
280320,2005,1
280330,2005,1
280340,2005,1
280350,2005,1
280360,2005,1
280370,2005,1
280380,2005,1
280390,2005,1
280400,2005,1
280410,2005,1
280420,2005,1
280430,2005,1
280440,2005,1
280445,2005,1
280450,2005,1
280460,2005,1
280470,2005,0
280480,2005,1
280490,2005,1
280500,2005,1
280510,2005,1
280520,2005,1
280530,2005,1
280540,2005,1
280550,2005,1
280560,2005,1
280570,2005,1
280580,2005,1
280590,2005,1
280600,2005,1
280610,2005,1
280620,2005,1
280630,2005,1
280650,2005,1
280660,2005,1
280670,2005,1
280680,2005,1
280690,2005,1
280700,2005,1
280710,2005,1
280720,2005,1
280730,2005,1
280740,2005,1
280750,2005,1
280760,2005,1
290010,2005,1
290020,2005,1
290030,2005,1
290035,2005,1
290040,2005,1
290050,2005,1
290060,2005,1
290070,2005,1
290080,2005,1
290090,2005,1
290100,2005,1
290110,2005,1
290115,2005,1
290120,2005,1
290130,2005,1
290135,2005,1
290140,2005,1
290150,2005,1
290160,2005,0
290170,2005,1
290180,2005,0
290190,2005,1
290195,2005,1
290200,2005,1
290205,2005,0
290210,2005,1
290220,2005,1
290225,2005,1
290230,2005,1
290240,2005,1
290250,2005,0
290260,2005,1
290265,2005,1
290270,2005,1
290280,2005,1
290290,2005,1
290300,2005,1
290310,2005,1
290320,2005,1
290323,2005,1
290330,2005,1
290340,2005,1
290350,2005,1
290360,2005,1
290370,2005,1
290380,2005,1
290390,2005,1
290395,2005,0
290400,2005,1
290405,2005,1
290410,2005,0
290420,2005,1
290430,2005,1
290440,2005,1
290450,2005,0
290460,2005,1
290470,2005,1
290475,2005,0
290480,2005,1
290485,2005,1
290490,2005,1
290500,2005,1
290510,2005,0
290515,2005,0
290520,2005,1
290530,2005,0
290540,2005,1
290550,2005,1
290560,2005,1
290570,2005,1
290580,2005,1
290590,2005,1
290600,2005,1
290610,2005,1
290620,2005,0
290630,2005,1
290640,2005,1
290650,2005,1
290660,2005,1
290670,2005,1
290680,2005,1
290682,2005,1
290685,2005,1
290687,2005,1
290689,2005,1
290690,2005,1
290700,2005,1
290710,2005,1
290720,2005,1
290730,2005,1
290740,2005,1
290750,2005,1
290755,2005,1
290760,2005,1
290770,2005,1
290780,2005,0
290790,2005,1
290800,2005,1
290810,2005,1
290820,2005,1
290830,2005,1
290840,2005,1
290850,2005,1
290860,2005,1
290870,2005,1
290880,2005,1
290890,2005,1
290900,2005,1
290910,2005,0
290920,2005,1
290930,2005,1
290940,2005,0
290950,2005,1
290960,2005,1
290970,2005,1
290980,2005,1
290990,2005,1
291000,2005,1
291005,2005,1
291010,2005,1
291020,2005,1
291030,2005,1
291040,2005,1
291050,2005,1
291060,2005,1
291070,2005,1
291072,2005,1
291075,2005,1
291077,2005,1
291080,2005,1
291085,2005,1
291090,2005,1
291100,2005,1
291110,2005,1
291120,2005,1
291125,2005,1
291130,2005,0
291140,2005,1
291150,2005,1
291160,2005,1
291165,2005,1
291170,2005,1
291180,2005,1
291185,2005,1
291190,2005,1
291200,2005,0
291210,2005,1
291220,2005,1
291230,2005,1
291240,2005,1
291250,2005,1
291260,2005,1
291270,2005,1
291280,2005,1
291290,2005,1
291300,2005,1
291310,2005,0
291320,2005,1
291330,2005,1
291340,2005,1
291345,2005,1
291350,2005,1
291360,2005,1
291370,2005,1
291380,2005,1
291390,2005,1
291400,2005,1
291410,2005,1
291420,2005,1
291430,2005,1
291440,2005,1
291450,2005,1
291460,2005,1
291465,2005,1
291470,2005,1
291480,2005,1
291490,2005,1
291500,2005,1
291510,2005,1
291520,2005,1
291530,2005,1
291535,2005,0
291540,2005,1
291550,2005,1
291560,2005,1
291570,2005,1
291580,2005,1
291590,2005,1
291600,2005,1
291610,2005,1
291620,2005,1
291630,2005,1
291640,2005,1
291650,2005,0
291660,2005,1
291670,2005,1
291680,2005,1
291685,2005,1
291690,2005,1
291700,2005,1
291710,2005,1
291720,2005,1
291730,2005,1
291733,2005,1
291735,2005,1
291740,2005,1
291750,2005,1
291760,2005,1
291770,2005,1
291780,2005,1
291790,2005,1
291800,2005,1
291810,2005,1
291820,2005,0
291830,2005,1
291835,2005,0
291840,2005,1
291845,2005,1
291850,2005,0
291855,2005,1
291860,2005,1
291870,2005,1
291875,2005,1
291880,2005,1
291890,2005,1
291900,2005,1
291905,2005,1
291910,2005,1
291915,2005,1
291920,2005,1
291930,2005,1
291940,2005,1
291950,2005,1
291960,2005,1
291970,2005,1
291980,2005,0
291990,2005,1
291992,2005,1
291995,2005,1
292000,2005,1
292010,2005,1
292020,2005,0
292030,2005,1
292040,2005,1
292045,2005,0
292050,2005,1
292060,2005,1
292070,2005,1
292080,2005,1
292090,2005,1
292100,2005,1
292105,2005,1
292110,2005,1
292120,2005,1
292130,2005,0
292140,2005,1
292145,2005,1
292150,2005,1
292160,2005,1
292170,2005,1
292180,2005,1
292190,2005,1
292200,2005,1
292205,2005,0
292210,2005,1
292220,2005,1
292225,2005,1
292230,2005,1
292240,2005,1
292250,2005,1
292260,2005,1
292265,2005,1
292270,2005,1
292273,2005,1
292275,2005,1
292280,2005,1
292285,2005,1
292290,2005,0
292300,2005,1
292303,2005,1
292305,2005,1
292310,2005,1
292320,2005,1
292330,2005,1
292335,2005,1
292340,2005,0
292350,2005,1
292360,2005,1
292370,2005,1
292380,2005,0
292390,2005,1
292400,2005,1
292405,2005,1
292410,2005,1
292420,2005,1
292430,2005,1
292440,2005,0
292450,2005,1
292460,2005,1
292465,2005,1
292467,2005,0
292470,2005,0
292480,2005,1
292490,2005,1
292500,2005,1
292510,2005,1
292520,2005,1
292525,2005,1
292530,2005,1
292540,2005,1
292550,2005,1
292560,2005,1
292570,2005,1
292575,2005,1
292580,2005,1
292590,2005,1
292593,2005,1
292595,2005,1
292600,2005,1
292610,2005,1
292620,2005,1
292630,2005,1
292640,2005,1
292650,2005,1
292660,2005,1
292665,2005,1
292670,2005,1
292680,2005,1
292690,2005,1
292700,2005,1
292710,2005,1
292720,2005,1
292730,2005,1
292740,2005,1
292750,2005,1
292760,2005,1
292770,2005,1
292780,2005,1
292790,2005,1
292800,2005,1
292805,2005,1
292810,2005,1
292820,2005,1
292830,2005,0
292840,2005,1
292850,2005,1
292860,2005,1
292870,2005,1
292880,2005,1
292890,2005,1
292895,2005,1
292900,2005,1
292905,2005,1
292910,2005,1
292920,2005,1
292925,2005,1
292930,2005,1
292935,2005,1
292937,2005,1
292940,2005,1
292950,2005,1
292960,2005,1
292970,2005,1
292975,2005,0
292980,2005,1
292990,2005,1
293000,2005,1
293010,2005,1
293015,2005,0
293020,2005,0
293030,2005,1
293040,2005,1
293050,2005,1
293060,2005,0
293070,2005,1
293075,2005,1
293076,2005,1
293077,2005,1
293080,2005,0
293090,2005,1
293100,2005,1
293105,2005,1
293110,2005,0
293120,2005,1
293130,2005,1
293135,2005,1
293140,2005,1
293150,2005,1
293160,2005,1
293170,2005,1
293180,2005,1
293190,2005,1
293200,2005,1
293210,2005,0
293220,2005,1
293230,2005,1
293240,2005,1
293245,2005,1
293250,2005,1
293260,2005,0
293270,2005,1
293280,2005,1
293290,2005,1
293300,2005,1
293305,2005,1
293310,2005,0
293315,2005,1
293317,2005,1
293320,2005,1
293325,2005,1
293330,2005,1
293340,2005,1
293345,2005,1
293350,2005,1
293360,2005,1
310010,2005,1
310020,2005,1
310030,2005,1
310040,2005,1
310050,2005,1
310060,2005,1
310070,2005,1
310080,2005,1
310090,2005,1
310100,2005,1
310110,2005,1
310120,2005,1
310130,2005,1
310140,2005,1
310150,2005,1
310160,2005,1
310170,2005,1
310180,2005,1
310190,2005,1
310200,2005,1
310210,2005,1
310220,2005,1
310230,2005,1
310240,2005,1
310250,2005,1
310260,2005,0
310270,2005,1
310280,2005,1
310290,2005,1
310300,2005,0
310310,2005,1
310320,2005,1
310330,2005,1
310340,2005,1
310350,2005,1
310360,2005,1
310370,2005,1
310380,2005,1
310390,2005,1
310400,2005,1
310410,2005,1
