idmun,ano,esf
290300,2005,1
290300,2006,0
290300,2007,0
290300,2008,1
290300,2009,1
290300,2010,1
290300,2011,1
290300,2012,1
290300,2013,1
290300,2014,1
290300,2015,1
290310,1998,0
290310,1999,0
290310,2000,0
290310,2001,0
290310,2002,0
290310,2003,0
290310,2004,0
290310,2005,1
290310,2006,1
290310,2007,1
290310,2008,1
290310,2009,1
290310,2010,1
290310,2011,1
290310,2012,1
290310,2013,1
290310,2014,1
290310,2015,1
290320,1998,0
290320,1999,0
290320,2000,0
290320,2001,0
290320,2002,1
290320,2003,1
290320,2004,1
290320,2005,1
290320,2006,1
290320,2007,1
290320,2008,1
290320,2009,1
290320,2010,1
290320,2011,1
290320,2012,1
290320,2013,1
290320,2014,1
290320,2015,1
290323,1998,0
290323,1999,0
290323,2000,0
290323,2001,0
290323,2002,0
290323,2003,0
290323,2004,1
290323,2005,1
290323,2006,1
290323,2007,1
290323,2008,1
290323,2009,1
290323,2010,1
290323,2011,1
290323,2012,1
290323,2013,1
290323,2014,1
290323,2015,1
290330,1998,0
290330,1999,0
290330,2000,0
290330,2001,0
290330,2002,1
290330,2003,1
290330,2004,1
290330,2005,1
290330,2006,1
290330,2007,1
290330,2008,1
290330,2009,1
290330,2010,1
290330,2011,1
290330,2012,1
290330,2013,1
290330,2014,1
290330,2015,1
290340,1998,0
290340,1999,0
290340,2000,0
290340,2001,0
290340,2002,1
290340,2003,1
290340,2004,1
290340,2005,1
290340,2006,1
290340,2007,1
290340,2008,1
290340,2009,1
290340,2010,1
290340,2011,1
290340,2012,1
290340,2013,1
290340,2014,1
290340,2015,1
290350,1998,0
290350,1999,0
290350,2000,0
290350,2001,0
290350,2002,0
290350,2003,0
290350,2004,0
290350,2005,1
290350,2006,1
290350,2007,1
290350,2008,1
290350,2009,1
290350,2010,1
290350,2011,1
290350,2012,1
290350,2013,1
290350,2014,1
290350,2015,1
290360,1998,0
290360,1999,0
290360,2000,0
290360,2001,0
290360,2002,0
290360,2003,0
290360,2004,1
290360,2005,1
290360,2006,1
290360,2007,1
290360,2008,1
290360,2009,1
290360,2010,1
290360,2011,1
290360,2012,1
290360,2013,1
290360,2014,1
290360,2015,1
290370,1998,0
290370,1999,0
290370,2000,0
290370,2001,0
290370,2002,0
290370,2003,0
290370,2004,0
290370,2005,1
290370,2006,1
290370,2007,1
290370,2008,1
290370,2009,1
290370,2010,1
290370,2011,1
290370,2012,1
290370,2013,1
290370,2014,1
290370,2015,1
290380,1998,0
290380,1999,0
290380,2000,0
290380,2001,1
290380,2002,1
290380,2003,1
290380,2004,1
290380,2005,1
290380,2006,1
290380,2007,1
290380,2008,1
290380,2009,1
290380,2010,1
290380,2011,1
290380,2012,1
290380,2013,1
290380,2014,1
290380,2015,1
290390,1998,0
290390,1999,0
290390,2000,0
290390,2001,0
290390,2002,0
290390,2003,0
290390,2004,0
290390,2005,1
290390,2006,1
290390,2007,1
290390,2008,1
290390,2009,1
290390,2010,1
290390,2011,1
290390,2012,1
290390,2013,1
290390,2014,1
290390,2015,1
290395,1998,0
290395,1999,0
290395,2000,0
290395,2001,0
290395,2002,0
290395,2003,0
290395,2004,0
290395,2005,0
290395,2006,1
290395,2007,1
290395,2008,1
290395,2009,1
290395,2010,1
290395,2011,1
290395,2012,1
290395,2013,1
290395,2014,1
290395,2015,1
290400,1998,0
290400,1999,0
290400,2000,0
290400,2001,0
290400,2002,0
290400,2003,0
290400,2004,0
290400,2005,1
290400,2006,1
290400,2007,1
290400,2008,1
290400,2009,1
290400,2010,1
290400,2011,1
290400,2012,1
290400,2013,1
290400,2014,1
290400,2015,1
290405,1998,0
290405,1999,0
290405,2000,0
290405,2001,1
290405,2002,1
290405,2003,1
290405,2004,1
290405,2005,1
290405,2006,1
290405,2007,1
290405,2008,1
290405,2009,1
290405,2010,1
290405,2011,1
290405,2012,1
290405,2013,1
290405,2014,1
290405,2015,1
290410,1998,0
290410,1999,0
290410,2000,0
290410,2001,0
290410,2002,0
290410,2003,0
290410,2004,0
290410,2005,0
290410,2006,1
290410,2007,1
290410,2008,1
290410,2009,1
290410,2010,1
290410,2011,1
290410,2012,1
290410,2013,1
290410,2014,1
290410,2015,1
290420,1998,0
290420,1999,0
290420,2000,0
290420,2001,0
290420,2002,0
290420,2003,0
290420,2004,0
290420,2005,1
290420,2006,1
290420,2007,1
290420,2008,1
290420,2009,1
290420,2010,1
290420,2011,1
290420,2012,1
290420,2013,1
290420,2014,1
290420,2015,1
290430,1998,0
290430,1999,0
290430,2000,0
290430,2001,0
290430,2002,0
290430,2003,1
290430,2004,1
290430,2005,1
290430,2006,1
290430,2007,1
290430,2008,1
290430,2009,1
290430,2010,1
290430,2011,1
290430,2012,1
290430,2013,1
290430,2014,1
290430,2015,1
290440,1998,0
290440,1999,0
290440,2000,0
290440,2001,0
290440,2002,0
290440,2003,0
290440,2004,1
290440,2005,1
290440,2006,1
290440,2007,1
290440,2008,1
290440,2009,1
290440,2010,1
290440,2011,1
290440,2012,1
290440,2013,1
290440,2014,1
290440,2015,1
290450,1998,0
290450,1999,0
290450,2000,0
290450,2001,0
290450,2002,0
290450,2003,0
290450,2004,0
290450,2005,0
290450,2006,1
290450,2007,1
290450,2008,1
290450,2009,1
290450,2010,1
290450,2011,1
290450,2012,1
290450,2013,1
290450,2014,1
290450,2015,1
290460,1998,0
290460,1999,0
290460,2000,0
290460,2001,1
290460,2002,1
290460,2003,1
290460,2004,1
290460,2005,1
290460,2006,1
290460,2007,1
290460,2008,1
290460,2009,1
290460,2010,1
290460,2011,1
290460,2012,1
290460,2013,1
290460,2014,1
290460,2015,1
290470,1998,0
290470,1999,0
290470,2000,1
290470,2001,1
290470,2002,1
290470,2003,1
290470,2004,1
290470,2005,1
290470,2006,1
290470,2007,1
290470,2008,1
290470,2009,1
290470,2010,1
290470,2011,1
290470,2012,1
290470,2013,1
290470,2014,1
290470,2015,1
290475,1998,0
290475,1999,0
290475,2000,0
290475,2001,0
290475,2002,0
290475,2003,0
290475,2004,0
290475,2005,0
290475,2006,0
290475,2007,0
290475,2008,0
290475,2009,0
290475,2010,0
290475,2011,1
290475,2012,1
290475,2013,1
290475,2014,1
290475,2015,1
290480,1998,0
290480,1999,0
290480,2000,0
290480,2001,0
290480,2002,0
290480,2003,0
290480,2004,1
290480,2005,1
290480,2006,1
290480,2007,1
290480,2008,1
290480,2009,1
290480,2010,1
290480,2011,1
290480,2012,1
290480,2013,1
290480,2014,1
290480,2015,1
290485,1998,0
290485,1999,0
290485,2000,1
290485,2001,1
290485,2002,1
290485,2003,1
290485,2004,1
290485,2005,1
290485,2006,1
290485,2007,1
290485,2008,1
290485,2009,1
290485,2010,1
290485,2011,1
290485,2012,1
290485,2013,1
290485,2014,1
290485,2015,1
290490,1998,0
290490,1999,0
290490,2000,1
290490,2001,1
290490,2002,1
290490,2003,1
290490,2004,1
290490,2005,1
290490,2006,1
290490,2007,1
290490,2008,1
290490,2009,1
290490,2010,1
290490,2011,1
290490,2012,1
290490,2013,1
290490,2014,1
290490,2015,1
290500,1998,0
290500,1999,0
290500,2000,0
290500,2001,0
290500,2002,1
290500,2003,1
290500,2004,1
290500,2005,1
290500,2006,1
290500,2007,1
290500,2008,1
290500,2009,1
290500,2010,1
290500,2011,1
290500,2012,1
290500,2013,1
290500,2014,1
290500,2015,1
290510,1998,0
290510,1999,0
290510,2000,0
290510,2001,0
290510,2002,0
290510,2003,0
290510,2004,0
290510,2005,0
290510,2006,1
290510,2007,1
290510,2008,1
290510,2009,1
290510,2010,1
290510,2011,1
290510,2012,1
290510,2013,1
290510,2014,1
290510,2015,1
290515,1998,0
290515,1999,0
290515,2000,0
290515,2001,0
290515,2002,0
290515,2003,0
290515,2004,0
290515,2005,0
290515,2006,1
290515,2007,1
290515,2008,1
290515,2009,1
290515,2010,1
290515,2011,1
290515,2012,1
290515,2013,1
290515,2014,1
290515,2015,1
290520,1998,0
290520,1999,0
290520,2000,0
290520,2001,0
290520,2002,0
290520,2003,0
290520,2004,1
290520,2005,1
290520,2006,1
290520,2007,1
290520,2008,1
290520,2009,1
290520,2010,1
290520,2011,1
290520,2012,1
290520,2013,1
290520,2014,1
290520,2015,1
290530,1998,0
290530,1999,0
290530,2000,0
290530,2001,0
290530,2002,0
290530,2003,0
290530,2004,0
290530,2005,0
290530,2006,0
290530,2007,0
290530,2008,0
290530,2009,1
290530,2010,1
290530,2011,1
290530,2012,1
290530,2013,1
290530,2014,1
290530,2015,1
290540,1998,0
290540,1999,0
290540,2000,1
290540,2001,1
290540,2002,1
290540,2003,1
290540,2004,1
290540,2005,1
290540,2006,1
290540,2007,1
290540,2008,1
290540,2009,1
290540,2010,1
290540,2011,1
290540,2012,1
290540,2013,1
290540,2014,1
290540,2015,1
290550,1998,0
290550,1999,0
290550,2000,0
290550,2001,0
290550,2002,0
290550,2003,1
290550,2004,1
290550,2005,1
290550,2006,1
290550,2007,1
290550,2008,1
290550,2009,1
290550,2010,1
290550,2011,1
290550,2012,1
290550,2013,1
290550,2014,1
290550,2015,1
290560,1998,0
290560,1999,0
290560,2000,1
290560,2001,1
290560,2002,1
290560,2003,1
290560,2004,1
290560,2005,1
290560,2006,1
290560,2007,1
290560,2008,1
290560,2009,1
290560,2010,1
290560,2011,1
290560,2012,1
290560,2013,1
290560,2014,1
290560,2015,1
290570,1998,1
290570,1999,1
290570,2000,1
290570,2001,1
290570,2002,1
290570,2003,1
290570,2004,1
290570,2005,1
290570,2006,1
290570,2007,1
290570,2008,1
290570,2009,1
290570,2010,1
290570,2011,1
290570,2012,1
290570,2013,1
290570,2014,1
290570,2015,1
290580,1998,0
290580,1999,0
290580,2000,0
290580,2001,0
290580,2002,1
290580,2003,1
290580,2004,1
290580,2005,1
290580,2006,1
290580,2007,1
290580,2008,1
290580,2009,1
290580,2010,1
290580,2011,1
290580,2012,1
290580,2013,1
290580,2014,1
290580,2015,1
290590,1998,0
290590,1999,0
290590,2000,0
290590,2001,1
290590,2002,0
290590,2003,0
290590,2004,0
290590,2005,1
290590,2006,1
290590,2007,1
290590,2008,1
290590,2009,1
290590,2010,1
290590,2011,1
290590,2012,1
290590,2013,1
290590,2014,1
290590,2015,1
290600,1998,0
290600,1999,0
290600,2000,0
290600,2001,0
290600,2002,0
290600,2003,0
290600,2004,1
290600,2005,1
290600,2006,1
290600,2007,1
290600,2008,1
290600,2009,1
290600,2010,1
290600,2011,1
290600,2012,1
290600,2013,1
290600,2014,1
290600,2015,1
290610,1998,0
290610,1999,0
290610,2000,0
290610,2001,1
290610,2002,1
290610,2003,1
290610,2004,1
290610,2005,1
290610,2006,1
290610,2007,1
290610,2008,1
290610,2009,1
290610,2010,1
290610,2011,1
290610,2012,1
290610,2013,1
290610,2014,1
290610,2015,1
290620,1998,0
290620,1999,0
290620,2000,0
290620,2001,0
290620,2002,0
290620,2003,0
290620,2004,0
290620,2005,0
290620,2006,1
290620,2007,1
290620,2008,1
290620,2009,1
290620,2010,1
290620,2011,1
290620,2012,1
290620,2013,1
290620,2014,1
290620,2015,1
290630,1998,0
290630,1999,1
290630,2000,1
290630,2001,1
290630,2002,1
290630,2003,1
290630,2004,1
290630,2005,1
290630,2006,1
290630,2007,1
290630,2008,1
290630,2009,1
290630,2010,1
290630,2011,1
290630,2012,1
290630,2013,1
290630,2014,1
290630,2015,1
290640,1998,0
290640,1999,0
290640,2000,0
290640,2001,0
290640,2002,0
290640,2003,0
290640,2004,1
290640,2005,1
290640,2006,1
290640,2007,1
290640,2008,1
290640,2009,1
290640,2010,1
290640,2011,1
290640,2012,1
290640,2013,1
290640,2014,1
290640,2015,1
290650,1998,0
290650,1999,0
290650,2000,0
290650,2001,0
290650,2002,1
290650,2003,1
290650,2004,1
290650,2005,1
290650,2006,1
290650,2007,1
290650,2008,1
290650,2009,1
290650,2010,1
290650,2011,1
290650,2012,1
290650,2013,1
290650,2014,1
290650,2015,1
290660,1998,0
290660,1999,0
290660,2000,0
290660,2001,0
290660,2002,0
290660,2003,0
290660,2004,0
290660,2005,1
290660,2006,1
290660,2007,1
290660,2008,1
290660,2009,1
290660,2010,1
290660,2011,1
290660,2012,1
290660,2013,1
290660,2014,1
290660,2015,1
290670,1998,0
290670,1999,0
290670,2000,0
290670,2001,0
290670,2002,0
290670,2003,0
290670,2004,1
290670,2005,1
290670,2006,1
290670,2007,1
290670,2008,1
290670,2009,1
290670,2010,1
290670,2011,1
290670,2012,1
290670,2013,1
290670,2014,1
290670,2015,1
290680,1998,0
290680,1999,0
290680,2000,0
290680,2001,0
290680,2002,0
290680,2003,0
290680,2004,0
290680,2005,1
290680,2006,1
290680,2007,1
290680,2008,1
290680,2009,1
290680,2010,1
290680,2011,1
290680,2012,1
290680,2013,1
290680,2014,1
290680,2015,1
290682,1998,0
290682,1999,0
290682,2000,0
290682,2001,0
290682,2002,0
290682,2003,0
290682,2004,0
290682,2005,1
290682,2006,1
290682,2007,1
290682,2008,1
290682,2009,1
290682,2010,1
290682,2011,1
290682,2012,1
290682,2013,1
290682,2014,1
290682,2015,1
290685,1998,0
290685,1999,0
290685,2000,1
290685,2001,1
290685,2002,1
290685,2003,1
290685,2004,1
290685,2005,1
290685,2006,1
290685,2007,1
290685,2008,1
290685,2009,1
290685,2010,1
290685,2011,1
290685,2012,1
290685,2013,1
290685,2014,1
290685,2015,1
290687,1998,0
290687,1999,0
290687,2000,0
290687,2001,0
290687,2002,0
290687,2003,0
290687,2004,0
290687,2005,1
290687,2006,1
290687,2007,1
290687,2008,1
290687,2009,1
290687,2010,1
290687,2011,1
290687,2012,1
290687,2013,1
290687,2014,1
290687,2015,1
290689,1998,0
290689,1999,0
290689,2000,0
290689,2001,0
290689,2002,0
290689,2003,1
290689,2004,1
290689,2005,1
290689,2006,1
290689,2007,1
290689,2008,1
290689,2009,1
290689,2010,1
290689,2011,1
290689,2012,1
290689,2013,1
290689,2014,1
290689,2015,1
290690,1998,0
290690,1999,0
290690,2000,0
290690,2001,1
290690,2002,1
290690,2003,1
290690,2004,1
290690,2005,1
290690,2006,1
290690,2007,1
290690,2008,1
290690,2009,1
290690,2010,1
290690,2011,1
290690,2012,1
290690,2013,1
290690,2014,1
290690,2015,1
290700,1998,0
290700,1999,0
290700,2000,0
290700,2001,1
290700,2002,1
290700,2003,1
290700,2004,1
290700,2005,1
290700,2006,1
290700,2007,1
290700,2008,1
290700,2009,1
290700,2010,1
290700,2011,1
290700,2012,1
290700,2013,1
290700,2014,1
290700,2015,1
290710,1998,0
290710,1999,0
290710,2000,0
290710,2001,0
290710,2002,0
290710,2003,0
290710,2004,0
290710,2005,1
290710,2006,1
290710,2007,1
290710,2008,1
290710,2009,1
290710,2010,1
290710,2011,1
290710,2012,1
290710,2013,1
290710,2014,1
290710,2015,1
290720,1998,0
290720,1999,0
290720,2000,0
290720,2001,0
290720,2002,0
290720,2003,0
290720,2004,0
290720,2005,1
290720,2006,1
290720,2007,1
290720,2008,1
290720,2009,1
290720,2010,1
290720,2011,1
290720,2012,1
290720,2013,1
290720,2014,1
290720,2015,1
290730,1998,0
290730,1999,0
290730,2000,0
290730,2001,0
290730,2002,1
290730,2003,1
290730,2004,1
290730,2005,1
290730,2006,1
290730,2007,1
290730,2008,1
290730,2009,1
290730,2010,1
290730,2011,1
290730,2012,1
290730,2013,1
290730,2014,1
290730,2015,1
290740,1998,0
290740,1999,0
290740,2000,1
290740,2001,1
290740,2002,1
290740,2003,1
290740,2004,1
290740,2005,1
290740,2006,1
290740,2007,1
290740,2008,1
290740,2009,1
290740,2010,1
290740,2011,1
290740,2012,1
290740,2013,1
290740,2014,1
290740,2015,1
290750,1998,0
290750,1999,0
290750,2000,1
290750,2001,1
290750,2002,1
290750,2003,1
290750,2004,1
290750,2005,1
290750,2006,1
290750,2007,1
290750,2008,1
290750,2009,1
290750,2010,1
290750,2011,1
290750,2012,1
290750,2013,1
290750,2014,1
290750,2015,1
290755,1998,0
290755,1999,0
290755,2000,0
290755,2001,0
290755,2002,0
290755,2003,0
290755,2004,1
290755,2005,1
290755,2006,1
290755,2007,1
290755,2008,1
290755,2009,1
290755,2010,1
290755,2011,1
290755,2012,1
290755,2013,1
290755,2014,1
290755,2015,1
290760,1998,0
290760,1999,0
290760,2000,0
290760,2001,0
290760,2002,0
290760,2003,0
290760,2004,0
290760,2005,1
290760,2006,1
290760,2007,1
290760,2008,1
290760,2009,1
290760,2010,1
290760,2011,1
290760,2012,1
290760,2013,1
290760,2014,1
290760,2015,1
290770,1998,0
290770,1999,0
290770,2000,0
290770,2001,0
290770,2002,0
290770,2003,0
290770,2004,1
290770,2005,1
290770,2006,1
290770,2007,1
290770,2008,1
290770,2009,1
290770,2010,1
290770,2011,1
290770,2012,1
290770,2013,1
290770,2014,1
290770,2015,1
290780,1998,0
290780,1999,0
290780,2000,0
290780,2001,0
290780,2002,0
290780,2003,0
290780,2004,0
290780,2005,0
290780,2006,1
290780,2007,1
290780,2008,1
290780,2009,1
290780,2010,1
290780,2011,1
290780,2012,1
290780,2013,1
290780,2014,1
290780,2015,1
290790,1998,0
290790,1999,0
290790,2000,0
290790,2001,0
290790,2002,1
290790,2003,1
290790,2004,1
290790,2005,1
290790,2006,1
290790,2007,1
290790,2008,1
290790,2009,1
290790,2010,1
290790,2011,1
290790,2012,1
290790,2013,1
290790,2014,1
290790,2015,1
290800,1998,0
290800,1999,0
290800,2000,0
290800,2001,0
290800,2002,1
290800,2003,1
290800,2004,1
290800,2005,1
290800,2006,1
290800,2007,1
290800,2008,1
290800,2009,1
290800,2010,1
290800,2011,1
290800,2012,1
290800,2013,1
290800,2014,1
290800,2015,1
290810,1998,0
290810,1999,0
290810,2000,0
290810,2001,0
290810,2002,0
290810,2003,0
290810,2004,1
290810,2005,1
290810,2006,1
290810,2007,1
290810,2008,1
290810,2009,1
290810,2010,1
290810,2011,1
290810,2012,1
290810,2013,1
290810,2014,1
290810,2015,1
290820,1998,0
290820,1999,0
290820,2000,0
290820,2001,0
290820,2002,0
290820,2003,1
290820,2004,1
290820,2005,1
290820,2006,1
290820,2007,1
290820,2008,1
290820,2009,1
290820,2010,1
290820,2011,1
290820,2012,1
290820,2013,1
290820,2014,1
290820,2015,1
290830,1998,0
290830,1999,0
290830,2000,1
290830,2001,1
290830,2002,1
290830,2003,1
290830,2004,1
290830,2005,1
290830,2006,1
290830,2007,1
290830,2008,1
290830,2009,1
290830,2010,1
290830,2011,1
290830,2012,1
290830,2013,1
290830,2014,1
290830,2015,1
290840,1998,0
290840,1999,0
290840,2000,0
290840,2001,1
290840,2002,1
290840,2003,1
290840,2004,1
290840,2005,1
290840,2006,1
290840,2007,1
290840,2008,1
290840,2009,1
290840,2010,1
290840,2011,1
290840,2012,1
290840,2013,1
290840,2014,1
290840,2015,1
290850,1998,0
290850,1999,0
290850,2000,0
290850,2001,0
290850,2002,0
290850,2003,1
290850,2004,1
290850,2005,1
290850,2006,1
290850,2007,1
290850,2008,1
290850,2009,1
290850,2010,1
290850,2011,1
290850,2012,1
290850,2013,1
290850,2014,1
290850,2015,1
290860,1998,0
290860,1999,0
290860,2000,0
290860,2001,1
290860,2002,1
290860,2003,1
290860,2004,1
290860,2005,1
290860,2006,1
290860,2007,1
290860,2008,1
290860,2009,1
290860,2010,1
290860,2011,1
290860,2012,1
290860,2013,1
290860,2014,1
290860,2015,1
290870,1998,0
290870,1999,0
290870,2000,0
290870,2001,0
290870,2002,0
290870,2003,0
290870,2004,1
290870,2005,1
290870,2006,1
290870,2007,1
290870,2008,1
290870,2009,1
290870,2010,1
290870,2011,1
290870,2012,1
290870,2013,1
290870,2014,1
290870,2015,1
290880,1998,0
290880,1999,0
290880,2000,0
290880,2001,0
290880,2002,0
290880,2003,0
290880,2004,0
290880,2005,1
290880,2006,1
290880,2007,1
290880,2008,1
290880,2009,1
290880,2010,1
290880,2011,1
290880,2012,1
290880,2013,1
290880,2014,1
290880,2015,1
290890,1998,0
290890,1999,0
290890,2000,0
290890,2001,0
290890,2002,1
290890,2003,1
290890,2004,1
290890,2005,1
290890,2006,1
290890,2007,1
290890,2008,1
290890,2009,1
290890,2010,1
290890,2011,1
290890,2012,1
290890,2013,1
290890,2014,1
290890,2015,1
290900,1998,0
290900,1999,0
290900,2000,0
290900,2001,0
290900,2002,0
290900,2003,0
290900,2004,0
290900,2005,1
290900,2006,1
290900,2007,1
290900,2008,1
290900,2009,1
290900,2010,1
290900,2011,1
290900,2012,1
290900,2013,1
290900,2014,1
290900,2015,1
290910,1998,0
290910,1999,0
290910,2000,0
290910,2001,0
290910,2002,0
290910,2003,0
290910,2004,0
290910,2005,0
290910,2006,1
290910,2007,1
290910,2008,1
290910,2009,1
290910,2010,1
290910,2011,1
290910,2012,1
290910,2013,1
290910,2014,1
290910,2015,1
290920,1998,0
290920,1999,0
290920,2000,0
290920,2001,0
290920,2002,0
290920,2003,1
290920,2004,1
290920,2005,1
290920,2006,1
290920,2007,1
290920,2008,1
290920,2009,1
290920,2010,1
290920,2011,1
290920,2012,1
290920,2013,1
290920,2014,1
290920,2015,1
290930,1998,0
290930,1999,0
290930,2000,0
290930,2001,0
290930,2002,0
290930,2003,0
290930,2004,0
290930,2005,1
290930,2006,1
290930,2007,1
290930,2008,1
290930,2009,1
290930,2010,1
290930,2011,1
290930,2012,1
290930,2013,1
290930,2014,1
290930,2015,1
290940,1998,0
290940,1999,0
290940,2000,0
290940,2001,0
290940,2002,0
290940,2003,0
290940,2004,0
290940,2005,0
290940,2006,1
290940,2007,1
290940,2008,1
290940,2009,1
290940,2010,1
290940,2011,1
290940,2012,1
290940,2013,1
290940,2014,1
290940,2015,1
290950,1998,0
290950,1999,0
290950,2000,0
290950,2001,1
290950,2002,1
290950,2003,1
290950,2004,1
290950,2005,1
290950,2006,1
290950,2007,1
290950,2008,1
290950,2009,1
290950,2010,1
290950,2011,1
290950,2012,1
290950,2013,1
290950,2014,1
290950,2015,1
290960,1998,0
290960,1999,0
290960,2000,0
290960,2001,0
290960,2002,1
290960,2003,1
290960,2004,1
290960,2005,1
290960,2006,1
290960,2007,1
290960,2008,1
290960,2009,1
290960,2010,1
290960,2011,1
290960,2012,1
290960,2013,1
290960,2014,1
290960,2015,1
290970,1998,0
290970,1999,0
290970,2000,0
290970,2001,0
290970,2002,0
290970,2003,0
290970,2004,1
290970,2005,1
290970,2006,1
290970,2007,1
290970,2008,1
290970,2009,1
290970,2010,1
290970,2011,1
290970,2012,1
290970,2013,1
290970,2014,1
290970,2015,1
290980,1998,0
290980,1999,0
290980,2000,0
290980,2001,1
290980,2002,1
290980,2003,1
290980,2004,1
290980,2005,1
290980,2006,1
290980,2007,1
290980,2008,1
290980,2009,1
290980,2010,1
290980,2011,1
290980,2012,1
290980,2013,1
290980,2014,1
290980,2015,1
290990,1998,0
290990,1999,0
290990,2000,1
290990,2001,1
290990,2002,1
290990,2003,1
290990,2004,1
290990,2005,1
290990,2006,1
290990,2007,1
290990,2008,1
290990,2009,1
290990,2010,1
290990,2011,1
290990,2012,1
290990,2013,1
290990,2014,1
290990,2015,1
291000,1998,0
291000,1999,0
291000,2000,0
291000,2001,0
291000,2002,1
291000,2003,1
291000,2004,1
291000,2005,1
291000,2006,1
291000,2007,1
291000,2008,1
291000,2009,1
291000,2010,1
291000,2011,1
291000,2012,1
291000,2013,1
291000,2014,1
291000,2015,1
291005,1998,0
291005,1999,0
291005,2000,0
291005,2001,0
291005,2002,0
291005,2003,0
291005,2004,1
291005,2005,1
291005,2006,1
291005,2007,1
291005,2008,1
291005,2009,1
291005,2010,1
291005,2011,1
291005,2012,1
291005,2013,1
291005,2014,1
291005,2015,1
291010,1998,0
291010,1999,0
291010,2000,0
291010,2001,1
291010,2002,1
291010,2003,1
291010,2004,1
291010,2005,1
291010,2006,1
291010,2007,1
291010,2008,1
291010,2009,1
291010,2010,1
291010,2011,1
291010,2012,1
291010,2013,1
291010,2014,1
291010,2015,1
291020,1998,0
291020,1999,0
291020,2000,0
291020,2001,1
291020,2002,1
291020,2003,1
291020,2004,1
291020,2005,1
291020,2006,1
291020,2007,1
291020,2008,1
291020,2009,1
291020,2010,1
291020,2011,1
291020,2012,1
291020,2013,1
291020,2014,1
291020,2015,1
291030,1998,0
291030,1999,0
291030,2000,0
291030,2001,1
291030,2002,1
291030,2003,1
291030,2004,1
291030,2005,1
291030,2006,1
291030,2007,1
291030,2008,1
291030,2009,1
291030,2010,1
291030,2011,1
291030,2012,1
291030,2013,1
291030,2014,1
291030,2015,1
291040,1998,0
291040,1999,0
291040,2000,0
291040,2001,1
291040,2002,1
291040,2003,1
291040,2004,1
291040,2005,1
291040,2006,1
291040,2007,1
291040,2008,1
291040,2009,1
291040,2010,1
291040,2011,1
291040,2012,1
291040,2013,1
291040,2014,1
291040,2015,1
291050,1998,0
291050,1999,0
291050,2000,1
291050,2001,1
291050,2002,1
291050,2003,1
291050,2004,1
291050,2005,1
291050,2006,1
291050,2007,1
291050,2008,1
291050,2009,1
291050,2010,1
291050,2011,1
291050,2012,1
291050,2013,1
291050,2014,1
291050,2015,1
291060,1998,0
291060,1999,0
291060,2000,0
291060,2001,0
291060,2002,1
291060,2003,1
291060,2004,1
291060,2005,1
291060,2006,1
291060,2007,1
291060,2008,1
291060,2009,1
291060,2010,1
291060,2011,1
291060,2012,1
291060,2013,1
291060,2014,1
291060,2015,1
291070,1998,0
291070,1999,0
291070,2000,0
291070,2001,0
291070,2002,0
291070,2003,0
291070,2004,1
291070,2005,1
291070,2006,1
291070,2007,1
291070,2008,1
291070,2009,1
291070,2010,1
291070,2011,1
291070,2012,1
291070,2013,1
291070,2014,1
291070,2015,1
291072,1998,1
291072,1999,1
291072,2000,1
291072,2001,1
291072,2002,1
291072,2003,1
291072,2004,1
291072,2005,1
291072,2006,1
291072,2007,1
291072,2008,1
291072,2009,1
291072,2010,1
291072,2011,1
291072,2012,1
291072,2013,1
291072,2014,1
291072,2015,1
291075,1998,0
291075,1999,0
291075,2000,0
291075,2001,0
291075,2002,0
291075,2003,0
291075,2004,1
291075,2005,1
291075,2006,1
291075,2007,1
291075,2008,1
291075,2009,1
291075,2010,1
291075,2011,1
291075,2012,1
291075,2013,1
291075,2014,1
291075,2015,1
291077,1998,0
291077,1999,0
291077,2000,0
291077,2001,1
291077,2002,1
291077,2003,1
291077,2004,1
291077,2005,1
291077,2006,1
291077,2007,1
291077,2008,1
291077,2009,1
291077,2010,1
291077,2011,1
291077,2012,1
291077,2013,1
291077,2014,1
291077,2015,1
291080,1998,0
291080,1999,0
291080,2000,1
291080,2001,1
291080,2002,1
291080,2003,1
291080,2004,1
291080,2005,1
291080,2006,1
291080,2007,1
291080,2008,1
291080,2009,1
291080,2010,1
291080,2011,1
291080,2012,1
291080,2013,1
291080,2014,1
291080,2015,1
291085,1998,0
291085,1999,0
291085,2000,0
291085,2001,0
291085,2002,0
291085,2003,0
291085,2004,0
291085,2005,1
291085,2006,1
291085,2007,1
291085,2008,1
291085,2009,1
291085,2010,1
291085,2011,1
291085,2012,1
291085,2013,1
291085,2014,1
291085,2015,1
291090,1998,0
291090,1999,0
291090,2000,0
291090,2001,0
291090,2002,0
291090,2003,1
291090,2004,1
291090,2005,1
291090,2006,1
291090,2007,1
291090,2008,1
291090,2009,1
291090,2010,1
291090,2011,1
291090,2012,1
291090,2013,1
291090,2014,1
291090,2015,1
291100,1998,0
291100,1999,0
291100,2000,0
291100,2001,0
291100,2002,1
291100,2003,1
291100,2004,1
291100,2005,1
291100,2006,1
291100,2007,1
291100,2008,1
291100,2009,1
291100,2010,1
291100,2011,1
291100,2012,1
291100,2013,1
291100,2014,1
291100,2015,1
291110,1998,0
291110,1999,0
291110,2000,0
291110,2001,0
291110,2002,1
291110,2003,1
291110,2004,1
291110,2005,1
291110,2006,1
