idmun,ano,anocenso,nv,matricula,uf
150613,2000,2010,1950.4886474609375,1991,15
150616,2000,2010,396.25201416015625,469,15
150619,2000,2010,511.2737121582031,688,15
150620,2000,2010,808.07965087890625,918,15
150630,2000,2010,222.29928588867188,366,15
150640,2000,2010,52.89060592651367,116,15
150650,2000,2010,914.4464111328125,988,15
150658,2000,2010,116.78264617919922,85,15
150660,2000,2010,575.2476806640625,729,15
150670,2000,2010,641.31396484375,571,15
150680,2000,2010,6867.59326171875,7433,15
150690,2000,2010,108.6943130493164,151,15
150700,2000,2010,548.9342041015625,580,15
150710,2000,2010,271.1120910644531,320,15
150720,2000,2010,1587.7373046875,1192,15
150730,2000,2010,824.7703857421875,829,15
150740,2000,2010,241.63853454589844,126,15
150745,2000,2010,910.8739013671875,884,15
150747,2000,2010,279.85699462890625,330,15
150750,2000,2010,795.36834716796875,770,15
150760,2000,2010,1141.476806640625,1359,15
150770,2000,2010,231.0660858154297,509,15
150790,2000,2010,327.40667724609375,552,15
150795,2000,2010,1351.0633544921875,1133,15
150800,2000,2010,631.44744873046875,1528,15
150808,2000,2010,587.99029541015625,684,15
150815,2000,2010,798.0694580078125,698,15
150820,2000,2010,870.88031005859375,888,15
150840,2000,2010,931.056884765625,1048,15
160010,2000,2010,246.21487426757812,371,16
160020,2000,2010,160.45582580566406,220,16
160027,2000,2010,1219.579345703125,426,16
160030,2000,2010,9151.966796875,9050,16
160040,2000,2010,364.3003845214844,369,16
160050,2000,2010,309.8975830078125,370,16
160060,2000,2010,2380.940673828125,2330,16
160070,2000,2010,190.9649658203125,262,16
170035,2000,2010,133.9145050048828,90,17
170040,2000,2010,193.9256134033203,153,17
170100,2000,2010,356.1053161621094,397,17
170110,2000,2010,58.45065689086914,42,17
170190,2000,2010,176.36529541015625,125,17
170200,2000,2010,226.08624267578125,192,17
170210,2000,2010,3241.5966796875,3765,17
170230,2000,2010,324.0986022949219,197,17
170240,2000,2010,260.2148742675781,301,17
170255,2000,2010,365.2001037597656,1060,17
170270,2000,2010,71.51058197021484,55,17
170290,2000,2010,313.9945983886719,215,17
170300,2000,2010,165.0950164794922,36,17
170320,2000,2010,74.54573059082031,15,17
170390,2000,2010,85.195343017578125,66,17
170550,2000,2010,808.25811767578125,1022,17
170555,2000,2010,103.32308197021484,103,17
170600,2000,2010,101.30902862548828,35,17
170610,2000,2010,366.63067626953125,382,17
170700,2000,2010,580.072998046875,682,17
170710,2000,2010,246.83506774902344,145,17
170720,2000,2010,88.95088195800781,102,17
170755,2000,2010,98.38104248046875,7,17
170770,2000,2010,247.02499389648438,135,17
170830,2000,2010,93.81556701660156,50,17
170930,2000,2010,547.51007080078125,691,17
170950,2000,2010,2085.12548828125,2032,17
171050,2000,2010,793.06427001953125,750,17
171110,2000,2010,55.92287063598633,45,17
171240,2000,2010,73.33323669433594,76,17
171250,2000,2010,64.894683837890625,31,17
171320,2000,2010,680.332763671875,899,17
171330,2000,2010,294.13409423828125,30,17
171360,2000,2010,104.30962371826172,47,17
171420,2000,2010,259.7947082519531,221,17
171488,2000,2010,230.67306518554688,75,17
171500,2000,2010,56.45939254760742,6,17
171575,2000,2010,166.04359436035156,179,17
171610,2000,2010,844.8480224609375,959,17
171620,2000,2010,201.44151306152344,254,17
171650,2000,2010,298.998779296875,357,17
171660,2000,2010,536.28900146484375,437,17
171665,2000,2010,75.97528839111328,10,17
171670,2000,2010,199.8093719482422,215,17
171700,2000,2010,68.0191650390625,31,17
171750,2000,2010,142.15292358398438,164,17
171780,2000,2010,147.38345336914062,99,17
171790,2000,2010,160.57093811035156,152,17
171800,2000,2010,47.82039260864258,24,17
171820,2000,2010,1027.1351318359375,1211,17
171840,2000,2010,178.693115234375,98,17
171875,2000,2010,116.34898376464844,100,17
171880,2000,2010,408.6440734863281,219,17
171890,2000,2010,93.11945343017578,27,17
171900,2000,2010,198.35003662109375,190,17
172049,2000,2010,85.17097473144531,39,17
172065,2000,2010,93.02669525146484,72,17
172080,2000,2010,2731.847900390625,2304,17
172090,2000,2010,353.8648681640625,357,17
172100,2000,2010,3598.191650390625,3019,17
172110,2000,2010,224.58241271972656,130,17
172208,2000,2010,216.14405822753906,167,17
172210,2000,2010,420.95391845703125,530,17
210010,2000,2010,114.94320678710938,137,21
210020,2000,2010,360.5924072265625,379,21
210030,2000,2010,359.3402404785156,404,21
210040,2000,2010,300.55157470703125,467,21
210050,2000,2010,241.56077575683594,284,21
210060,2000,2010,601.400146484375,887,21
210070,2000,2010,330.01513671875,520,21
210080,2000,2010,315.9925842285156,329,21
210090,2000,2010,785.9974365234375,1012,21
210095,2000,2010,485.5736083984375,1076,21
210100,2000,2010,613.131591796875,645,21
210110,2000,2010,154.4331817626953,196,21
210130,2000,2010,466.3863220214844,701,21
210140,2000,2010,1979.4130859375,1892,21
210150,2000,2010,274.684326171875,344,21
210160,2000,2010,2126.406005859375,2833,21
210170,2000,2010,1774.8955078125,2945,21
210190,2000,2010,274.7333068847656,421,21
210200,2000,2010,620.445068359375,1581,21
210210,2000,2010,1227.802001953125,1598,21
210220,2000,2010,769.778564453125,714,21
210230,2000,2010,382.9155578613281,572,21
210240,2000,2010,291.3651428222656,309,21
210250,2000,2010,156.0684051513672,434,21
210260,2000,2010,939.72943115234375,1679,21
210280,2000,2010,422.359130859375,672,21
210290,2000,2010,1378.138427734375,1982,21
210300,2000,2010,3252.28271484375,4117,21
210310,2000,2010,193.1908416748047,314,21
210320,2000,2010,1785.490966796875,1754,21
210330,2000,2010,9466.447265625,10891,21
210340,2000,2010,1256.5546875,1266,21
210350,2000,2010,617.56103515625,1166,21
210370,2000,2010,741.5076904296875,1101,21
210380,2000,2010,315.3194580078125,459,21
210390,2000,2010,234.1577606201172,223,21
210400,2000,2010,533.02880859375,701,21
210405,2000,2010,724.384521484375,808,21
210410,2000,2010,349.109375,528,21
210420,2000,2010,361.1494140625,398,21
210440,2000,2010,196.34266662597656,416,21
210450,2000,2010,148.43870544433594,175,21
210460,2000,2010,494.4282531738281,581,21
210470,2000,2010,105.68730926513672,146,21
210480,2000,2010,1753.2021484375,2056,21
210490,2000,2010,237.99563598632812,221,21
210500,2000,2010,312.267822265625,696,21
210510,2000,2010,502.6230773925781,602,21
210520,2000,2010,294.0017395019531,267,21
210530,2000,2010,8372.3828125,9657,21
210540,2000,2010,1237.9906005859375,1342,21
210550,2000,2010,1005.0448608398438,1294,21
210560,2000,2010,312.9402160644531,346,21
210570,2000,2010,1261.3729248046875,1705,21
210580,2000,2010,308.4951477050781,201,21
210590,2000,2010,386.8918151855469,359,21
210610,2000,2010,137.9134979248047,218,21
210630,2000,2010,307.5893249511719,479,21
210640,2000,2010,352.56695556640625,254,21
210660,2000,2010,481.5665283203125,542,21
210670,2000,2010,320.2839660644531,558,21
210675,2000,2010,406.8388366699219,678,21
210680,2000,2010,378.4226989746094,485,21
210690,2000,2010,306.037353515625,693,21
210700,2000,2010,336.298583984375,301,21
210710,2000,2010,363.6221618652344,608,21
210720,2000,2010,231.4724578857422,272,21
210730,2000,2010,63.73258590698242,65,21
210740,2000,2010,351.8795471191406,473,21
210750,2000,2010,1691.801025390625,586,21
210760,2000,2010,205.73110961914062,369,21
210770,2000,2010,392.3289794921875,512,21
210780,2000,2010,765.65838623046875,754,21
210790,2000,2010,375.75146484375,607,21
210800,2000,2010,639.20037841796875,836,21
210810,2000,2010,507.2826232910156,781,21
210820,2000,2010,1251.355712890625,1396,21
210830,2000,2010,673.37982177734375,920,21
210840,2000,2010,149.16619873046875,207,21
210850,2000,2010,797.95953369140625,1231,21
210860,2000,2010,2066.3857421875,2505,21
210870,2000,2010,521.48052978515625,814,21
210880,2000,2010,304.2398376464844,380,21
210890,2000,2010,459.5126647949219,593,21
210900,2000,2010,803.3406982421875,1100,21
210910,2000,2010,979.20281982421875,1053,21
210920,2000,2010,225.37628173828125,256,21
210930,2000,2010,152.26803588867188,275,21
210940,2000,2010,401.3816223144531,618,21
210950,2000,2010,456.51605224609375,743,21
210960,2000,2010,1016.4954223632812,1086,21
210970,2000,2010,43.163639068603516,105,21
210980,2000,2010,496.3759460449219,1048,21
210990,2000,2010,2019.2496337890625,2389,21
211000,2000,2010,2955.359130859375,4674,21
211020,2000,2010,504.85693359375,668,21
211040,2000,2010,356.19073486328125,610,21
211050,2000,2010,661.4925537109375,939,21
211060,2000,2010,755.0859375,874,21
211070,2000,2010,1032.07861328125,1048,21
211080,2000,2010,68.16719055175781,114,21
211090,2000,2010,174.9463348388672,186,21
211110,2000,2010,530.915771484375,606,21
211120,2000,2010,1402.4412841796875,1010,21
211130,2000,2010,19532.31640625,15900,21
211160,2000,2010,268.6674499511719,330,21
211180,2000,2010,296.5234375,359,21
211200,2000,2010,93.04914093017578,116,21
211210,2000,2010,579.56341552734375,647,21
211220,2000,2010,3062.158935546875,1908,21
211230,2000,2010,787.68023681640625,966,21
211240,2000,2010,1132.611572265625,2344,21
211260,2000,2010,512.15191650390625,968,21
211270,2000,2010,1026.244140625,1130,21
211280,2000,2010,2122.375244140625,2926,21
211290,2000,2010,1261.507080078125,1293,21
211300,2000,2010,686.220458984375,1013,21
211400,2000,2010,1420.972900390625,1630,21
220025,2000,2010,119.26577758789062,98,22
220030,2000,2010,233.59124755859375,210,22
220040,2000,2010,808.83831787109375,542,22
220050,2000,2010,319.29949951171875,369,22
220060,2000,2010,108.4441146850586,95,22
220090,2000,2010,157.61734008789062,171,22
220180,2000,2010,70.164337158203125,58,22
220190,2000,2010,545.4605712890625,704,22
220210,2000,2010,102.2964859008789,89,22
220220,2000,2010,1206.25390625,1422,22
220240,2000,2010,204.69308471679688,109,22
220260,2000,2010,675.64666748046875,981,22
220270,2000,2010,587.51971435546875,675,22
220280,2000,2010,187.38275146484375,114,22
220290,2000,2010,565.54534912109375,714,22
220300,2000,2010,173.0309600830078,128,22
220310,2000,2010,422.0700378417969,433,22
220320,2000,2010,678.3529052734375,646,22
220335,2000,2010,163.95347595214844,127,22
220340,2000,2010,98.62984466552734,10,22
220342,2000,2010,94.06884002685547,98,22
220360,2000,2010,204.61073303222656,96,22
220380,2000,2010,91.84671783447266,49,22
220390,2000,2010,1038.5631103515625,1132,22
220400,2000,2010,112.64344024658203,111,22
220410,2000,2010,82.86865234375,72,22
220420,2000,2010,116.16682434082031,108,22
220430,2000,2010,278.9531555175781,231,22
220440,2000,2010,307.7681579589844,295,22
220450,2000,2010,378.5526428222656,256,22
220460,2000,2010,49.11522674560547,20,22
220470,2000,2010,273.697998046875,189,22
220480,2000,2010,174.03384399414062,137,22
220490,2000,2010,158.86036682128906,180,22
220500,2000,2010,241.2824249267578,254,22
220510,2000,2010,204.45303344726562,230,22
220520,2000,2010,706.60516357421875,736,22
220530,2000,2010,156.32618713378906,117,22
220550,2000,2010,637.3590087890625,595,22
220560,2000,2010,123.2936019897461,134,22
220580,2000,2010,1145.606201171875,1095,22
220620,2000,2010,636.43121337890625,853,22
220630,2000,2010,10.944319725036621,10,22
220650,2000,2010,148.38662719726562,83,22
220660,2000,2010,163.22918701171875,197,22
220670,2000,2010,144.1966552734375,110,22
220680,2000,2010,196.9998779296875,280,22
220700,2000,2010,1291.110595703125,1328,22
220720,2000,2010,379.2162170410156,291,22
220740,2000,2010,101.83777618408203,53,22
220760,2000,2010,315.802490234375,335,22
220780,2000,2010,1027.00927734375,1175,22
220800,2000,2010,1733.4891357421875,2461,22
220820,2000,2010,387.3392639160156,396,22
220830,2000,2010,9350.74609375,9920,22
220850,2000,2010,407.3571472167969,474,22
220860,2000,2010,48.735958099365234,58,22
220870,2000,2010,200.5003662109375,176,22
220880,2000,2010,397.54632568359375,381,22
220890,2000,2010,337.0039367675781,317,22
220900,2000,2010,190.38552856445312,131,22
220910,2000,2010,239.8972625732422,174,22
220920,2000,2010,112.19647216796875,126,22
220930,2000,2010,129.93873596191406,63,22
220940,2000,2010,101.53579711914062,21,22
220950,2000,2010,101.32588958740234,80,22
220960,2000,2010,53.20707702636719,44,22
220970,2000,2010,120.31656646728516,91,22
220980,2000,2010,89.2285385131836,17,22
220985,2000,2010,140.22540283203125,74,22
220990,2000,2010,109.64631652832031,85,22
221000,2000,2010,1685.332275390625,1853,22
221010,2000,2010,247.44256591796875,161,22
221020,2000,2010,146.9257354736328,32,22
221030,2000,2010,175.80709838867188,115,22
221040,2000,2010,571.75360107421875,549,22
221050,2000,2010,239.16741943359375,243,22
221060,2000,2010,1401.4659423828125,1681,22
221070,2000,2010,447.6763916015625,547,22
221080,2000,2010,307.77197265625,383,22
221100,2000,2010,17301.78515625,15422,22
221110,2000,2010,2321.49609375,2314,22
221120,2000,2010,539.51641845703125,608,22
221130,2000,2010,709.2601318359375,847,22
230010,2000,2010,130.14242553710938,24,23
230015,2000,2010,218.51478576660156,23,23
230020,2000,2010,1057.3358154296875,1157,23
230030,2000,2010,927.23468017578125,1063,23
230040,2000,2010,296.976806640625,346,23
230050,2000,2010,161.90054321289062,207,23
230060,2000,2010,102.3238525390625,61,23
230070,2000,2010,240.3441619873047,222,23
230075,2000,2010,753.9910888671875,885,23
230080,2000,2010,129.966064453125,136,23
230090,2000,2010,186.83030700683594,119,23
230100,2000,2010,942.35626220703125,753,23
230110,2000,2010,1376.2530517578125,1219,23
230120,2000,2010,427.1982116699219,334,23
230130,2000,2010,540.39520263671875,491,23
230140,2000,2010,237.6612091064453,194,23
230150,2000,2010,128.92974853515625,82,23
230160,2000,2010,424.63275146484375,389,23
230170,2000,2010,390.8855285644531,497,23
230180,2000,2010,99.28569030761719,42,23
230185,2000,2010,346.6556396484375,249,23
230190,2000,2010,1043.469970703125,1425,23
230195,2000,2010,313.5064392089844,160,23
230200,2000,2010,350.59344482421875,303,23
230205,2000,2010,298.3409423828125,246,23
230210,2000,2010,649.5084228515625,829,23
230220,2000,2010,714.00262451171875,644,23
230230,2000,2010,494.9132080078125,436,23
230240,2000,2010,1010.4093627929688,1172,23
230250,2000,2010,740.7860107421875,1285,23
230260,2000,2010,1325.5848388671875,1431,23
230270,2000,2010,630.19915771484375,698,23
230280,2000,2010,1447.0140380859375,1691,23
230290,2000,2010,286.3361511230469,186,23
230300,2000,2010,309.7108459472656,300,23
230310,2000,2010,317.3992614746094,333,23
230320,2000,2010,424.79437255859375,586,23
230330,2000,2010,314.5675354003906,304,23
230340,2000,2010,337.60595703125,333,23
230350,2000,2010,1049.3883056640625,993,23
230360,2000,2010,174.92489624023438,156,23
230370,2000,2010,4489.44287109375,3037,23
230380,2000,2010,504.0682067871094,419,23
230390,2000,2010,262.2864074707031,270,23
230395,2000,2010,294.91241455078125,92,23
230400,2000,2010,450.044677734375,431,23
230410,2000,2010,1416.6822509765625,1491,23
230420,2000,2010,2404.7392578125,2546,23
230423,2000,2010,385.9276123046875,414,23
230425,2000,2010,675.37030029296875,697,23
230426,2000,2010,149.05870056152344,99,23
230427,2000,2010,114.93657684326172,38,23
230428,2000,2010,671.41790771484375,712,23
230430,2000,2010,388.51165771484375,263,23
230435,2000,2010,412.8290710449219,56,23
230440,2000,2010,40483.7890625,30814,23
230450,2000,2010,256.3307800292969,268,23
230460,2000,2010,110.35379028320312,76,23
230465,2000,2010,317.2202453613281,296,23
230470,2000,2010,986.54730224609375,983,23
230480,2000,2010,55.45818328857422,20,23
230490,2000,2010,171.56304931640625,106,23
230495,2000,2010,359.24481201171875,117,23
230500,2000,2010,859.64361572265625,859,23
230510,2000,2010,107.5713119506836,21,23
230520,2000,2010,359.2400207519531,296,23
230523,2000,2010,670.91357421875,278,23
230526,2000,2010,255.05194091796875,195,23
230530,2000,2010,470.2892761230469,485,23
230533,2000,2010,173.9639892578125,83,23
230535,2000,2010,259.9788513183594,186,23
230540,2000,2010,1253.9696044921875,1111,23
230550,2000,2010,1545.0184326171875,1441,23
230560,2000,2010,454.922119140625,395,23
230565,2000,2010,218.4009246826172,145,23
230570,2000,2010,218.166015625,149,23
230580,2000,2010,785.492431640625,930,23
230590,2000,2010,831.85809326171875,788,23
230600,2000,2010,236.51170349121094,228,23
230610,2000,2010,427.3259582519531,372,23
230620,2000,2010,85.70143127441406,95,23
230630,2000,2010,1017.388671875,1124,23
230640,2000,2010,2248.87841796875,2507,23
230650,2000,2010,320.66705322265625,258,23
230655,2000,2010,811.15264892578125,690,23
230660,2000,2010,411.9742431640625,343,23
230670,2000,2010,339.3328857421875,427,23
230680,2000,2010,150.82452392578125,89,23
230690,2000,2010,636.2864990234375,597,23
230700,2000,2010,473.90411376953125,437,23
230710,2000,2010,544.2498779296875,634,23
230720,2000,2010,138.2984161376953,178,23
230730,2000,2010,3355.46044921875,3672,23
230740,2000,2010,425.523193359375,349,23
230750,2000,2010,564.50537109375,597,23
230760,2000,2010,877.24041748046875,937,23
230763,2000,2010,260.8125,213,23
230765,2000,2010,3520.697021484375,3042,23
230770,2000,2010,1426.0679931640625,1511,23
230780,2000,2010,570.70440673828125,582,23
230790,2000,2010,225.23886108398438,190,23
230800,2000,2010,696.1270751953125,628,23
230810,2000,2010,728.5438232421875,725,23
230820,2000,2010,251.84596252441406,221,23
230830,2000,2010,429.0213623046875,374,23
230835,2000,2010,218.61587524414062,171,23
230837,2000,2010,256.72845458984375,115,23
230840,2000,2010,542.39459228515625,405,23
230850,2000,2010,916.71881103515625,812,23
230860,2000,2010,352.75128173828125,333,23
230870,2000,2010,1143.3126220703125,1277,23
230880,2000,2010,150.2892608642578,167,23
230890,2000,2010,367.4669494628906,307,23
230900,2000,2010,259.5782470703125,183,23
230910,2000,2010,178.0693817138672,105,23
230920,2000,2010,231.15126037597656,122,23
230930,2000,2010,821.348876953125,689,23
230940,2000,2010,537.9501953125,525,23
230945,2000,2010,383.7247314453125,270,23
230950,2000,2010,386.1177673339844,293,23
230960,2000,2010,911.82781982421875,1068,23
230970,2000,2010,1060.4375,400,23
230980,2000,2010,212.90367126464844,182,23
230990,2000,2010,103.4232406616211,57,23
231000,2000,2010,133.5482177734375,83,23
231010,2000,2010,171.82110595703125,117,23
231020,2000,2010,488.3733215332031,658,23
231025,2000,2010,479.17791748046875,397,23
231030,2000,2010,722.03643798828125,627,23
231040,2000,2010,244.04010009765625,218,23
231050,2000,2010,818.12567138671875,743,23
231060,2000,2010,117.7432632446289,22,23
231070,2000,2010,644.406005859375,767,23
231080,2000,2010,296.6853942871094,229,23
231085,2000,2010,245.6458740234375,107,23
231090,2000,2010,226.23452758789062,129,23
231095,2000,2010,184.6017303466797,31,23
231100,2000,2010,254.7882843017578,275,23
231110,2000,2010,267.43682861328125,135,23
231120,2000,2010,185.91087341308594,184,23
231123,2000,2010,107.15530395507812,44,23
231126,2000,2010,349.2366027832031,245,23
231130,2000,2010,1671.3974609375,1566,23
231135,2000,2010,294.2041015625,171,23
231140,2000,2010,1280.459716796875,1062,23
231150,2000,2010,291.3285827636719,191,23
231160,2000,2010,468.0248718261719,891,23
231170,2000,2010,335.4273376464844,251,23
231180,2000,2010,1049.20068359375,1093,23
231190,2000,2010,349.3605041503906,327,23
231195,2000,2010,340.53204345703125,205,23
231200,2000,2010,664.47906494140625,536,23
231210,2000,2010,428.3743896484375,315,23
231220,2000,2010,1052.5755615234375,938,23
231230,2000,2010,968.95281982421875,827,23
231240,2000,2010,537.3328857421875,595,23
231250,2000,2010,118.01942443847656,93,23
231260,2000,2010,207.41172790527344,193,23
231270,2000,2010,522.04803466796875,485,23
231280,2000,2010,125.93553161621094,140,23
231290,2000,2010,3469.351318359375,4467,23
231300,2000,2010,207.2701416015625,208,23
231310,2000,2010,436.18182373046875,363,23
231320,2000,2010,556.53448486328125,548,23
231325,2000,2010,128.69683837890625,104,23
231330,2000,2010,1080.0989990234375,1212,23
231335,2000,2010,245.30690002441406,239,23
231340,2000,2010,1379.4197998046875,1277,23
231350,2000,2010,830.96771240234375,742,23
231355,2000,2010,253.3760986328125,177,23
231360,2000,2010,625.2188720703125,576,23
231370,2000,2010,153.08151245117188,113,23
231375,2000,2010,303.43951416015625,175,23
231380,2000,2010,433.40057373046875,463,23
231390,2000,2010,241.2369842529297,148,23
231395,2000,2010,329.57623291015625,165,23
231400,2000,2010,699.99359130859375,683,23
231410,2000,2010,1277.6231689453125,1313,23
240010,2000,2010,182.7861328125,242,24
240020,2000,2010,969.64471435546875,1160,24
240030,2000,2010,180.55731201171875,98,24
240040,2000,2010,49.59347915649414,14,24
240050,2000,2010,235.2031707763672,444,24
240060,2000,2010,87.81477355957031,46,24
240070,2000,2010,149.41322326660156,36,24
240080,2000,2010,257.57440185546875,151,24
240090,2000,2010,138.0590362548828,167,24
240100,2000,2010,529.4307861328125,547,24
240110,2000,2010,401.6678466796875,323,24
240120,2000,2010,231.84371948242188,160,24
240130,2000,2010,228.9071044921875,77,24
240140,2000,2010,166.1664276123047,80,24
240145,2000,2010,461.30828857421875,174,24
240150,2000,2010,57.95131301879883,8,24
240160,2000,2010,111.77957916259766,14,24
240170,2000,2010,187.967041015625,102,24
240180,2000,2010,220.4528350830078,159,24
240190,2000,2010,46.57257080078125,14,24
240200,2000,2010,1055.54345703125,1159,24
240210,2000,2010,168.73617553710938,122,24
240220,2000,2010,664.08441162109375,742,24
240230,2000,2010,370.0918273925781,449,24
240240,2000,2010,90.41582489013672,40,24
